agecat,first_dose_pcttakeup,full_regimen_pcttakeup,vacc_date
50-59,8.0,4.0,2021-03-09
50-59,8.0,4.0,2021-03-10
50-59,8.0,4.0,2021-03-11
50-59,8.0,4.0,2021-03-12
50-59,8.0,4.0,2021-03-13
50-59,9.0,4.0,2021-03-14
50-59,9.0,4.0,2021-03-15
50-59,9.0,4.0,2021-03-16
50-59,9.0,4.0,2021-03-17
50-59,10.0,4.0,2021-03-18
50-59,10.0,4.0,2021-03-19
50-59,10.0,5.0,2021-03-20
50-59,10.0,5.0,2021-03-21
50-59,10.0,5.0,2021-03-22
50-59,11.0,5.0,2021-03-23
50-59,11.0,5.0,2021-03-24
50-59,11.0,5.0,2021-03-25
50-59,11.0,5.0,2021-03-26
50-59,11.0,6.0,2021-03-27
50-59,12.0,6.0,2021-03-28
50-59,12.0,6.0,2021-03-29
50-59,13.0,6.0,2021-03-30
50-59,13.0,6.0,2021-03-31
50-59,14.0,6.0,2021-04-01
50-59,14.0,6.0,2021-04-02
50-59,15.0,6.0,2021-04-03
50-59,15.0,6.0,2021-04-04
50-59,16.0,7.0,2021-04-05
50-59,17.0,7.0,2021-04-06
50-59,19.0,7.0,2021-04-07
50-59,20.0,7.0,2021-04-08
50-59,20.0,7.0,2021-04-09
50-59,21.0,8.0,2021-04-10
50-59,22.0,8.0,2021-04-11
50-59,23.0,8.0,2021-04-12
50-59,24.0,8.0,2021-04-13
50-59,25.0,8.0,2021-04-14
50-59,26.0,8.0,2021-04-15
50-59,27.0,9.0,2021-04-16
50-59,28.0,9.0,2021-04-17
50-59,29.0,9.0,2021-04-18
50-59,30.0,9.0,2021-04-19
50-59,31.0,9.0,2021-04-20
50-59,32.0,10.0,2021-04-21
50-59,34.0,10.0,2021-04-22
50-59,35.0,10.0,2021-04-23
50-59,37.0,11.0,2021-04-24
50-59,38.0,11.0,2021-04-25
50-59,39.0,12.0,2021-04-26
50-59,41.0,12.0,2021-04-27
50-59,42.0,13.0,2021-04-28
50-59,44.0,14.0,2021-04-29
50-59,46.0,14.0,2021-04-30
50-59,47.0,15.0,2021-05-01
50-59,49.0,15.0,2021-05-02
50-59,50.0,16.0,2021-05-03
50-59,52.0,16.0,2021-05-04
50-59,53.0,17.0,2021-05-05
50-59,55.0,17.0,2021-05-06
50-59,56.0,18.0,2021-05-07
50-59,57.0,19.0,2021-05-08
50-59,59.0,19.0,2021-05-09
50-59,61.0,20.0,2021-05-10
50-59,62.0,21.0,2021-05-11
50-59,62.0,22.0,2021-05-12
50-59,62.0,22.0,2021-05-13
50-59,63.0,24.0,2021-05-14
50-59,64.0,26.0,2021-05-15
50-59,65.0,27.0,2021-05-16
50-59,66.0,28.0,2021-05-17
50-59,67.0,30.0,2021-05-18
50-59,68.0,31.0,2021-05-19
50-59,69.0,32.0,2021-05-20
50-59,69.0,34.0,2021-05-21
50-59,70.0,36.0,2021-05-22
50-59,70.0,38.0,2021-05-23
50-59,71.0,39.0,2021-05-24
50-59,72.0,41.0,2021-05-25
50-59,72.0,42.0,2021-05-26
50-59,73.0,43.0,2021-05-27
50-59,74.0,45.0,2021-05-28
50-59,74.0,46.0,2021-05-29
50-59,75.0,47.0,2021-05-30
50-59,75.0,49.0,2021-05-31
50-59,76.0,50.0,2021-06-01
50-59,76.0,51.0,2021-06-02
50-59,77.0,51.0,2021-06-03
50-59,77.0,52.0,2021-06-04
50-59,78.0,53.0,2021-06-05
50-59,78.0,55.0,2021-06-06
50-59,78.0,55.0,2021-06-07
50-59,78.0,56.0,2021-06-08
50-59,78.0,56.0,2021-06-09
50-59,79.0,57.0,2021-06-10
50-59,79.0,58.0,2021-06-11
50-59,79.0,58.0,2021-06-12
50-59,79.0,59.0,2021-06-13
50-59,80.0,59.0,2021-06-14
50-59,80.0,60.0,2021-06-15
50-59,80.0,60.0,2021-06-16
50-59,80.0,61.0,2021-06-17
50-59,80.0,61.0,2021-06-18
50-59,81.0,62.0,2021-06-19
50-59,81.0,62.0,2021-06-20
50-59,81.0,62.0,2021-06-21
50-59,81.0,63.0,2021-06-22
50-59,82.0,63.0,2021-06-23
50-59,82.0,63.0,2021-06-24
50-59,82.0,63.0,2021-06-25
50-59,82.0,63.0,2021-06-26
50-59,83.0,64.0,2021-06-27
50-59,83.0,64.0,2021-06-28
50-59,84.0,64.0,2021-06-29
50-59,84.0,64.0,2021-06-30
50-59,84.0,64.0,2021-07-01
50-59,85.0,64.0,2021-07-02
50-59,85.0,64.0,2021-07-03
50-59,85.0,64.0,2021-07-04
50-59,85.0,65.0,2021-07-05
50-59,86.0,65.0,2021-07-06
50-59,86.0,65.0,2021-07-07
50-59,86.0,65.0,2021-07-08
50-59,86.0,65.0,2021-07-09
50-59,87.0,66.0,2021-07-10
50-59,87.0,66.0,2021-07-11
50-59,87.0,66.0,2021-07-12
50-59,87.0,67.0,2021-07-13
50-59,88.0,67.0,2021-07-14
50-59,88.0,67.0,2021-07-15
50-59,88.0,68.0,2021-07-16
50-59,88.0,68.0,2021-07-17
50-59,88.0,68.0,2021-07-18
50-59,88.0,69.0,2021-07-19
50-59,88.0,69.0,2021-07-20
50-59,89.0,69.0,2021-07-21
50-59,89.0,69.0,2021-07-22
50-59,89.0,70.0,2021-07-23
50-59,89.0,70.0,2021-07-24
50-59,89.0,70.0,2021-07-25
50-59,89.0,70.0,2021-07-26
50-59,90.0,71.0,2021-07-27
50-59,90.0,71.0,2021-07-28
50-59,90.0,71.0,2021-07-29
50-59,90.0,71.0,2021-07-30
50-59,90.0,71.0,2021-07-31
50-59,90.0,72.0,2021-08-01
50-59,90.0,72.0,2021-08-02
50-59,91.0,72.0,2021-08-03
50-59,91.0,72.0,2021-08-04
50-59,91.0,73.0,2021-08-05
50-59,91.0,73.0,2021-08-06
50-59,91.0,73.0,2021-08-07
50-59,91.0,74.0,2021-08-08
50-59,91.0,74.0,2021-08-09
50-59,91.0,74.0,2021-08-10
50-59,92.0,74.0,2021-08-11
50-59,92.0,75.0,2021-08-12
50-59,92.0,75.0,2021-08-13
50-59,92.0,75.0,2021-08-14
50-59,92.0,75.0,2021-08-15
50-59,92.0,76.0,2021-08-16
50-59,92.0,76.0,2021-08-17
50-59,93.0,76.0,2021-08-18
50-59,93.0,76.0,2021-08-19
50-59,93.0,76.0,2021-08-20
50-59,93.0,77.0,2021-08-21
50-59,93.0,77.0,2021-08-22
50-59,93.0,77.0,2021-08-23
50-59,93.0,77.0,2021-08-24
50-59,93.0,77.0,2021-08-25
50-59,93.0,77.0,2021-08-26
50-59,93.0,77.0,2021-08-27
50-59,93.0,78.0,2021-08-28
50-59,93.0,78.0,2021-08-29
50-59,93.0,78.0,2021-08-30
50-59,94.0,78.0,2021-08-31
50-59,94.0,78.0,2021-09-01
50-59,94.0,78.0,2021-09-02
50-59,94.0,78.0,2021-09-03
50-59,94.0,79.0,2021-09-04
50-59,94.0,79.0,2021-09-05
50-59,94.0,79.0,2021-09-06
50-59,94.0,79.0,2021-09-07
50-59,94.0,79.0,2021-09-08
50-59,94.0,79.0,2021-09-09
50-59,94.0,79.0,2021-09-10
50-59,94.0,79.0,2021-09-11
50-59,94.0,80.0,2021-09-12
50-59,94.0,80.0,2021-09-13
50-59,94.0,80.0,2021-09-14
50-59,94.0,80.0,2021-09-15
50-59,94.0,80.0,2021-09-16
50-59,94.0,80.0,2021-09-17
50-59,94.0,80.0,2021-09-18
50-59,94.0,80.0,2021-09-19
50-59,95.0,80.0,2021-09-20
50-59,95.0,80.0,2021-09-21
50-59,95.0,80.0,2021-09-22
50-59,95.0,80.0,2021-09-23
50-59,95.0,80.0,2021-09-24
50-59,95.0,81.0,2021-09-25
50-59,95.0,81.0,2021-09-26
50-59,95.0,81.0,2021-09-27
50-59,95.0,81.0,2021-09-28
50-59,95.0,81.0,2021-09-29
50-59,95.0,81.0,2021-09-30
50-59,95.0,81.0,2021-10-01
50-59,95.0,81.0,2021-10-02
50-59,95.0,81.0,2021-10-03
50-59,95.0,82.0,2021-10-04
50-59,95.0,82.0,2021-10-05
50-59,95.0,82.0,2021-10-06
50-59,95.0,82.0,2021-10-07
50-59,95.0,82.0,2021-10-08
50-59,95.0,83.0,2021-10-09
50-59,95.0,83.0,2021-10-10
50-59,95.0,83.0,2021-10-11
50-59,95.0,83.0,2021-10-12
50-59,95.0,83.0,2021-10-13
50-59,96.0,83.0,2021-10-14
50-59,96.0,83.0,2021-10-15
50-59,96.0,83.0,2021-10-16
50-59,96.0,83.0,2021-10-17
50-59,96.0,84.0,2021-10-18
50-59,96.0,84.0,2021-10-19
50-59,96.0,84.0,2021-10-20
50-59,96.0,84.0,2021-10-21
50-59,96.0,84.0,2021-10-22
50-59,96.0,84.0,2021-10-23
50-59,96.0,84.0,2021-10-24
50-59,96.0,84.0,2021-10-25
50-59,96.0,84.0,2021-10-26
50-59,96.0,85.0,2021-10-27
50-59,96.0,85.0,2021-10-28
50-59,96.0,85.0,2021-10-29
50-59,96.0,85.0,2021-10-30
50-59,96.0,85.0,2021-10-31
50-59,96.0,86.0,2021-11-01
50-59,96.0,86.0,2021-11-02
50-59,96.0,86.0,2021-11-03
50-59,96.0,86.0,2021-11-04
50-59,96.0,86.0,2021-11-05
50-59,96.0,87.0,2021-11-06
50-59,96.0,87.0,2021-11-07
50-59,96.0,87.0,2021-11-08
50-59,96.0,87.0,2021-11-09
50-59,96.0,88.0,2021-11-10
50-59,96.0,88.0,2021-11-11
50-59,96.0,88.0,2021-11-12
50-59,96.0,89.0,2021-11-13
50-59,96.0,89.0,2021-11-14
50-59,96.0,89.0,2021-11-15
50-59,96.0,89.0,2021-11-16
50-59,96.0,90.0,2021-11-17
50-59,96.0,90.0,2021-11-18
50-59,96.0,90.0,2021-11-19
50-59,96.0,90.0,2021-11-20
50-59,96.0,90.0,2021-11-21
50-59,97.0,91.0,2021-11-22
50-59,97.0,91.0,2021-11-23
50-59,97.0,91.0,2021-11-24
50-59,97.0,91.0,2021-11-25
50-59,97.0,91.0,2021-11-26
50-59,97.0,91.0,2021-11-27
50-59,97.0,91.0,2021-11-28
50-59,97.0,92.0,2021-11-29
50-59,97.0,92.0,2021-11-30
50-59,97.0,92.0,2021-12-01
50-59,97.0,92.0,2021-12-02
50-59,97.0,92.0,2021-12-03
50-59,97.0,92.0,2021-12-04
50-59,97.0,92.0,2021-12-05
50-59,97.0,92.0,2021-12-06
50-59,97.0,92.0,2021-12-07
50-59,97.0,92.0,2021-12-08
50-59,97.0,93.0,2021-12-09
50-59,97.0,93.0,2021-12-10
50-59,97.0,93.0,2021-12-11
50-59,97.0,93.0,2021-12-12
50-59,97.0,93.0,2021-12-13
50-59,97.0,93.0,2021-12-14
50-59,97.0,93.0,2021-12-15
50-59,97.0,93.0,2021-12-16
50-59,97.0,93.0,2021-12-17
50-59,97.0,93.0,2021-12-18
50-59,97.0,93.0,2021-12-19
50-59,97.0,93.0,2021-12-20
50-59,97.0,93.0,2021-12-21
50-59,97.0,94.0,2021-12-22
50-59,97.0,94.0,2021-12-23
50-59,97.0,94.0,2021-12-24
50-59,97.0,94.0,2021-12-25
50-59,97.0,94.0,2021-12-26
50-59,97.0,94.0,2021-12-27
50-59,97.0,94.0,2021-12-28
50-59,97.0,94.0,2021-12-29
50-59,97.0,94.0,2021-12-30
50-59,97.0,94.0,2021-12-31
50-59,97.0,94.0,2022-01-01
50-59,97.0,94.0,2022-01-02
50-59,97.0,94.0,2022-01-03
50-59,97.0,94.0,2022-01-04
50-59,97.0,94.0,2022-01-05
50-59,97.0,94.0,2022-01-06
50-59,97.0,94.0,2022-01-07
50-59,97.0,94.0,2022-01-08
50-59,97.0,94.0,2022-01-09
50-59,97.0,94.0,2022-01-10
50-59,97.0,94.0,2022-01-11
50-59,97.0,94.0,2022-01-12
50-59,97.0,95.0,2022-01-13
50-59,97.0,95.0,2022-01-14
50-59,97.0,95.0,2022-01-15
50-59,97.0,95.0,2022-01-16
50-59,97.0,95.0,2022-01-17
50-59,97.0,95.0,2022-01-18
50-59,97.0,95.0,2022-01-19
50-59,97.0,95.0,2022-01-20
50-59,97.0,95.0,2022-01-21
50-59,97.0,95.0,2022-01-22
50-59,97.0,95.0,2022-01-23
50-59,97.0,95.0,2022-01-24
50-59,97.0,95.0,2022-01-25
50-59,97.0,95.0,2022-01-26
50-59,97.0,95.0,2022-01-27
50-59,97.0,95.0,2022-01-28
50-59,97.0,95.0,2022-01-29
50-59,97.0,95.0,2022-01-30
50-59,97.0,95.0,2022-01-31
50-59,97.0,95.0,2022-02-01
50-59,97.0,95.0,2022-02-02
50-59,97.0,95.0,2022-02-03
50-59,97.0,95.0,2022-02-04
50-59,97.0,95.0,2022-02-05
50-59,97.0,95.0,2022-02-06
50-59,97.0,95.0,2022-02-07
50-59,97.0,95.0,2022-02-08
50-59,97.0,95.0,2022-02-09
50-59,97.0,95.0,2022-02-10
50-59,97.0,95.0,2022-02-11
50-59,97.0,95.0,2022-02-12
50-59,97.0,95.0,2022-02-13
50-59,97.0,96.0,2022-02-14
50-59,97.0,96.0,2022-02-15
50-59,97.0,96.0,2022-02-16
50-59,97.0,96.0,2022-02-17
50-59,97.0,96.0,2022-02-18
50-59,97.0,96.0,2022-02-19
50-59,97.0,96.0,2022-02-20
50-59,97.0,96.0,2022-02-21
50-59,97.0,96.0,2022-02-22
50-59,97.0,96.0,2022-02-23
50-59,97.0,96.0,2022-02-24
50-59,97.0,96.0,2022-02-25
50-59,97.0,96.0,2022-02-26
50-59,97.0,96.0,2022-02-27
50-59,97.0,96.0,2022-02-28
50-59,97.0,96.0,2022-03-01
50-59,97.0,96.0,2022-03-02
50-59,97.0,96.0,2022-03-03
50-59,97.0,96.0,2022-03-04
50-59,97.0,96.0,2022-03-05
50-59,97.0,96.0,2022-03-06
50-59,97.0,96.0,2022-03-07
50-59,97.0,96.0,2022-03-08
50-59,97.0,96.0,2022-03-09
50-59,97.0,96.0,2022-03-10
50-59,97.0,96.0,2022-03-11
50-59,97.0,96.0,2022-03-12
50-59,97.0,96.0,2022-03-13
50-59,97.0,96.0,2022-03-14
50-59,97.0,96.0,2022-03-15
50-59,97.0,96.0,2022-03-16
50-59,97.0,96.0,2022-03-17
50-59,97.0,96.0,2022-03-18
50-59,97.0,96.0,2022-03-19
50-59,97.0,96.0,2022-03-20
50-59,97.0,96.0,2022-03-21
50-59,97.0,96.0,2022-03-22
50-59,97.0,96.0,2022-03-23
50-59,97.0,96.0,2022-03-24
50-59,97.0,96.0,2022-03-25
50-59,97.0,96.0,2022-03-26
50-59,97.0,96.0,2022-03-27
50-59,97.0,96.0,2022-03-28
50-59,97.0,96.0,2022-03-29
50-59,97.0,96.0,2022-03-30
50-59,97.0,96.0,2022-03-31
50-59,97.0,96.0,2022-04-01
50-59,97.0,96.0,2022-04-02
50-59,97.0,97.0,2022-04-03
50-59,97.0,97.0,2022-04-04
50-59,97.0,97.0,2022-04-05
50-59,97.0,97.0,2022-04-06
50-59,97.0,97.0,2022-04-07
50-59,97.0,97.0,2022-04-08
50-59,97.0,97.0,2022-04-09
50-59,97.0,97.0,2022-04-10
50-59,97.0,97.0,2022-04-11
50-59,97.0,97.0,2022-04-12
50-59,97.0,97.0,2022-04-13
50-59,97.0,97.0,2022-04-14
50-59,97.0,97.0,2022-04-15
50-59,97.0,97.0,2022-04-16
50-59,97.0,97.0,2022-04-17
50-59,97.0,97.0,2022-04-18
50-59,97.0,97.0,2022-04-19
50-59,97.0,97.0,2022-04-20
50-59,97.0,97.0,2022-04-21
50-59,97.0,97.0,2022-04-22
50-59,97.0,97.0,2022-04-23
50-59,97.0,97.0,2022-04-24
50-59,97.0,97.0,2022-04-25
50-59,97.0,97.0,2022-04-26
50-59,97.0,97.0,2022-04-27
50-59,97.0,97.0,2022-04-28
50-59,97.0,97.0,2022-04-29
50-59,97.0,97.0,2022-04-30
50-59,97.0,97.0,2022-05-01
50-59,97.0,97.0,2022-05-02
50-59,97.0,97.0,2022-05-03
50-59,97.0,97.0,2022-05-04
50-59,97.0,97.0,2022-05-05
50-59,97.0,97.0,2022-05-06
50-59,97.0,97.0,2022-05-07
50-59,97.0,97.0,2022-05-08
50-59,97.0,97.0,2022-05-09
50-59,97.0,97.0,2022-05-10
50-59,97.0,97.0,2022-05-11
50-59,97.0,97.0,2022-05-12
50-59,97.0,97.0,2022-05-13
50-59,97.0,97.0,2022-05-14
50-59,97.0,97.0,2022-05-15
50-59,97.0,97.0,2022-05-16
50-59,97.0,97.0,2022-05-17
50-59,97.0,97.0,2022-05-18
50-59,97.0,97.0,2022-05-19
50-59,97.0,97.0,2022-05-20
50-59,97.0,97.0,2022-05-21
50-59,97.0,97.0,2022-05-22
50-59,97.0,97.0,2022-05-23
50-59,97.0,97.0,2022-05-24
50-59,97.0,97.0,2022-05-25
50-59,97.0,97.0,2022-05-26
50-59,97.0,97.0,2022-05-27
50-59,97.0,97.0,2022-05-28
50-59,97.0,97.0,2022-05-29
50-59,97.0,97.0,2022-05-30
50-59,97.0,97.0,2022-05-31
50-59,97.0,97.0,2022-06-01
50-59,97.0,97.0,2022-06-02
50-59,97.0,97.0,2022-06-03
50-59,97.0,97.0,2022-06-04
50-59,97.0,97.0,2022-06-05
50-59,97.0,97.0,2022-06-06
50-59,97.0,97.0,2022-06-07
50-59,97.0,97.0,2022-06-08
50-59,97.0,97.0,2022-06-09
50-59,97.0,97.0,2022-06-10
50-59,97.0,97.0,2022-06-11
50-59,97.0,97.0,2022-06-12
50-59,97.0,97.0,2022-06-13
50-59,97.0,97.0,2022-06-14
50-59,97.0,97.0,2022-06-15
50-59,97.0,97.0,2022-06-16
50-59,97.0,97.0,2022-06-17
50-59,97.0,97.0,2022-06-18
50-59,97.0,97.0,2022-06-19
50-59,97.0,97.0,2022-06-20
50-59,97.0,97.0,2022-06-21
50-59,97.0,97.0,2022-06-22
50-59,97.0,97.0,2022-06-23
50-59,97.0,97.0,2022-06-24
50-59,97.0,97.0,2022-06-25
50-59,97.0,97.0,2022-06-26
50-59,97.0,97.0,2022-06-27
50-59,97.0,97.0,2022-06-28
50-59,97.0,97.0,2022-06-29
50-59,97.0,97.0,2022-06-30
50-59,97.0,97.0,2022-07-01
50-59,97.0,97.0,2022-07-02
50-59,97.0,97.0,2022-07-03
50-59,97.0,97.0,2022-07-04
50-59,97.0,97.0,2022-07-05
50-59,97.0,97.0,2022-07-06
50-59,97.0,97.0,2022-07-07
50-59,97.0,97.0,2022-07-08
50-59,97.0,97.0,2022-07-09
50-59,97.0,97.0,2022-07-10
50-59,97.0,97.0,2022-07-11
50-59,97.0,97.0,2022-07-12
50-59,97.0,97.0,2022-07-13
50-59,97.0,97.0,2022-07-14
50-59,97.0,97.0,2022-07-15
50-59,97.0,97.0,2022-07-16
50-59,97.0,97.0,2022-07-17
50-59,97.0,97.0,2022-07-18
50-59,97.0,97.0,2022-07-19
50-59,97.0,97.0,2022-07-20
50-59,97.0,97.0,2022-07-21
50-59,97.0,97.0,2022-07-22
50-59,97.0,97.0,2022-07-23
50-59,97.0,97.0,2022-07-24
50-59,97.0,97.0,2022-07-25
60-69,0.0,0.0,2020-12-30
60-69,0.0,0.0,2020-12-31
60-69,0.0,0.0,2021-01-01
60-69,0.0,0.0,2021-01-02
60-69,0.0,0.0,2021-01-03
60-69,0.0,0.0,2021-01-04
60-69,0.0,0.0,2021-01-05
60-69,0.0,0.0,2021-01-06
60-69,0.0,0.0,2021-01-07
60-69,0.0,0.0,2021-01-08
60-69,0.0,0.0,2021-01-09
60-69,0.0,0.0,2021-01-10
60-69,0.0,0.0,2021-01-11
60-69,0.0,0.0,2021-01-12
60-69,0.0,0.0,2021-01-13
60-69,0.0,0.0,2021-01-14
60-69,0.0,0.0,2021-01-15
60-69,0.0,0.0,2021-01-16
60-69,0.0,0.0,2021-01-17
60-69,0.0,0.0,2021-01-18
60-69,1.0,0.0,2021-01-19
60-69,1.0,0.0,2021-01-20
60-69,1.0,0.0,2021-01-21
60-69,1.0,0.0,2021-01-22
60-69,1.0,0.0,2021-01-23
60-69,1.0,0.0,2021-01-24
60-69,1.0,0.0,2021-01-25
60-69,1.0,0.0,2021-01-26
60-69,2.0,0.0,2021-01-27
60-69,2.0,0.0,2021-01-28
60-69,2.0,0.0,2021-01-29
60-69,2.0,0.0,2021-01-30
60-69,2.0,0.0,2021-01-31
60-69,2.0,0.0,2021-02-01
60-69,3.0,0.0,2021-02-02
60-69,3.0,0.0,2021-02-03
60-69,3.0,0.0,2021-02-04
60-69,3.0,0.0,2021-02-05
60-69,3.0,0.0,2021-02-06
60-69,3.0,0.0,2021-02-07
60-69,3.0,0.0,2021-02-08
60-69,3.0,0.0,2021-02-09
60-69,3.0,0.0,2021-02-10
60-69,3.0,0.0,2021-02-11
60-69,3.0,0.0,2021-02-12
60-69,3.0,0.0,2021-02-13
60-69,3.0,1.0,2021-02-14
60-69,3.0,1.0,2021-02-15
60-69,3.0,1.0,2021-02-16
60-69,3.0,1.0,2021-02-17
60-69,3.0,1.0,2021-02-18
60-69,3.0,1.0,2021-02-19
60-69,4.0,1.0,2021-02-20
60-69,4.0,1.0,2021-02-21
60-69,4.0,2.0,2021-02-22
60-69,4.0,2.0,2021-02-23
60-69,4.0,2.0,2021-02-24
60-69,4.0,2.0,2021-02-25
60-69,5.0,2.0,2021-02-26
60-69,5.0,2.0,2021-02-27
60-69,5.0,2.0,2021-02-28
60-69,5.0,2.0,2021-03-01
60-69,6.0,2.0,2021-03-02
60-69,6.0,2.0,2021-03-03
60-69,6.0,2.0,2021-03-04
60-69,6.0,2.0,2021-03-05
60-69,6.0,2.0,2021-03-06
60-69,6.0,2.0,2021-03-07
60-69,7.0,2.0,2021-03-08
60-69,7.0,2.0,2021-03-09
60-69,8.0,2.0,2021-03-10
60-69,9.0,2.0,2021-03-11
60-69,10.0,2.0,2021-03-12
60-69,12.0,2.0,2021-03-13
60-69,14.0,2.0,2021-03-14
60-69,15.0,2.0,2021-03-15
60-69,17.0,3.0,2021-03-16
60-69,20.0,3.0,2021-03-17
60-69,23.0,3.0,2021-03-18
60-69,26.0,3.0,2021-03-19
60-69,29.0,3.0,2021-03-20
60-69,32.0,3.0,2021-03-21
60-69,35.0,3.0,2021-03-22
60-69,37.0,3.0,2021-03-23
60-69,40.0,4.0,2021-03-24
60-69,42.0,4.0,2021-03-25
60-69,44.0,4.0,2021-03-26
60-69,46.0,4.0,2021-03-27
60-69,48.0,4.0,2021-03-28
60-69,51.0,4.0,2021-03-29
60-69,53.0,5.0,2021-03-30
60-69,55.0,5.0,2021-03-31
60-69,57.0,5.0,2021-04-01
60-69,58.0,6.0,2021-04-02
60-69,59.0,7.0,2021-04-03
60-69,61.0,8.0,2021-04-04
60-69,62.0,9.0,2021-04-05
60-69,64.0,10.0,2021-04-06
60-69,65.0,12.0,2021-04-07
60-69,66.0,13.0,2021-04-08
60-69,66.0,15.0,2021-04-09
60-69,67.0,17.0,2021-04-10
60-69,68.0,19.0,2021-04-11
60-69,69.0,21.0,2021-04-12
60-69,69.0,22.0,2021-04-13
60-69,70.0,23.0,2021-04-14
60-69,70.0,25.0,2021-04-15
60-69,71.0,26.0,2021-04-16
60-69,71.0,28.0,2021-04-17
60-69,71.0,29.0,2021-04-18
60-69,72.0,31.0,2021-04-19
60-69,72.0,33.0,2021-04-20
60-69,73.0,34.0,2021-04-21
60-69,73.0,36.0,2021-04-22
60-69,74.0,37.0,2021-04-23
60-69,74.0,39.0,2021-04-24
60-69,75.0,40.0,2021-04-25
60-69,75.0,42.0,2021-04-26
60-69,75.0,43.0,2021-04-27
60-69,76.0,44.0,2021-04-28
60-69,76.0,44.0,2021-04-29
60-69,76.0,45.0,2021-04-30
60-69,76.0,46.0,2021-05-01
60-69,77.0,47.0,2021-05-02
60-69,77.0,47.0,2021-05-03
60-69,77.0,47.0,2021-05-04
60-69,77.0,48.0,2021-05-05
60-69,77.0,48.0,2021-05-06
60-69,78.0,49.0,2021-05-07
60-69,78.0,49.0,2021-05-08
60-69,78.0,49.0,2021-05-09
60-69,78.0,50.0,2021-05-10
60-69,78.0,50.0,2021-05-11
60-69,78.0,51.0,2021-05-12
60-69,78.0,51.0,2021-05-13
60-69,79.0,51.0,2021-05-14
60-69,79.0,52.0,2021-05-15
60-69,79.0,52.0,2021-05-16
60-69,79.0,53.0,2021-05-17
60-69,79.0,53.0,2021-05-18
60-69,80.0,53.0,2021-05-19
60-69,80.0,54.0,2021-05-20
60-69,80.0,54.0,2021-05-21
60-69,80.0,54.0,2021-05-22
60-69,80.0,55.0,2021-05-23
60-69,80.0,55.0,2021-05-24
60-69,81.0,55.0,2021-05-25
60-69,81.0,55.0,2021-05-26
60-69,81.0,55.0,2021-05-27
60-69,81.0,56.0,2021-05-28
60-69,82.0,56.0,2021-05-29
60-69,82.0,56.0,2021-05-30
60-69,82.0,56.0,2021-05-31
60-69,82.0,56.0,2021-06-01
60-69,82.0,56.0,2021-06-02
60-69,83.0,56.0,2021-06-03
60-69,83.0,57.0,2021-06-04
60-69,83.0,57.0,2021-06-05
60-69,83.0,57.0,2021-06-06
60-69,84.0,57.0,2021-06-07
60-69,84.0,57.0,2021-06-08
60-69,84.0,57.0,2021-06-09
60-69,84.0,57.0,2021-06-10
60-69,84.0,58.0,2021-06-11
60-69,84.0,58.0,2021-06-12
60-69,85.0,58.0,2021-06-13
60-69,85.0,58.0,2021-06-14
60-69,85.0,58.0,2021-06-15
60-69,85.0,58.0,2021-06-16
60-69,85.0,59.0,2021-06-17
60-69,85.0,59.0,2021-06-18
60-69,85.0,59.0,2021-06-19
60-69,86.0,59.0,2021-06-20
60-69,86.0,59.0,2021-06-21
60-69,86.0,59.0,2021-06-22
60-69,86.0,59.0,2021-06-23
60-69,86.0,59.0,2021-06-24
60-69,86.0,59.0,2021-06-25
60-69,86.0,59.0,2021-06-26
60-69,86.0,59.0,2021-06-27
60-69,87.0,59.0,2021-06-28
60-69,87.0,59.0,2021-06-29
60-69,87.0,60.0,2021-06-30
60-69,87.0,60.0,2021-07-01
60-69,87.0,60.0,2021-07-02
60-69,87.0,60.0,2021-07-03
60-69,87.0,60.0,2021-07-04
60-69,87.0,60.0,2021-07-05
60-69,88.0,60.0,2021-07-06
60-69,88.0,60.0,2021-07-07
60-69,88.0,60.0,2021-07-08
60-69,88.0,60.0,2021-07-09
60-69,88.0,60.0,2021-07-10
60-69,88.0,60.0,2021-07-11
60-69,88.0,61.0,2021-07-12
60-69,88.0,61.0,2021-07-13
60-69,88.0,61.0,2021-07-14
60-69,89.0,61.0,2021-07-15
60-69,89.0,61.0,2021-07-16
60-69,89.0,62.0,2021-07-17
60-69,89.0,62.0,2021-07-18
60-69,89.0,62.0,2021-07-19
60-69,89.0,62.0,2021-07-20
60-69,89.0,62.0,2021-07-21
60-69,89.0,62.0,2021-07-22
60-69,90.0,63.0,2021-07-23
60-69,90.0,63.0,2021-07-24
60-69,90.0,63.0,2021-07-25
60-69,90.0,63.0,2021-07-26
60-69,90.0,63.0,2021-07-27
60-69,90.0,63.0,2021-07-28
60-69,90.0,63.0,2021-07-29
60-69,91.0,64.0,2021-07-30
60-69,91.0,64.0,2021-07-31
60-69,91.0,64.0,2021-08-01
60-69,91.0,64.0,2021-08-02
60-69,91.0,64.0,2021-08-03
60-69,91.0,64.0,2021-08-04
60-69,91.0,64.0,2021-08-05
60-69,91.0,65.0,2021-08-06
60-69,91.0,65.0,2021-08-07
60-69,92.0,65.0,2021-08-08
60-69,92.0,65.0,2021-08-09
60-69,92.0,65.0,2021-08-10
60-69,92.0,65.0,2021-08-11
60-69,92.0,65.0,2021-08-12
60-69,92.0,66.0,2021-08-13
60-69,92.0,66.0,2021-08-14
60-69,92.0,66.0,2021-08-15
60-69,92.0,66.0,2021-08-16
60-69,92.0,66.0,2021-08-17
